                                                                   123456 1234  123  1234
24015KAKO AKO2019062609261626  [   M  ][M]                            [272    2  285    3]                          10001000100
24015KAKO AKO2019062609271627  [   M  ][M]                            [281    1  109    2]                          10001000100
24015KAKO AKO2019062609281628  [ 0.050][D]                            [133    1  149    1]                          10001000100
24015KAKO AKO2019062609291629  [ 0.050][D]                            [140    0  183    1]                          10001000100
24015KAKO AKO2019062609301630  [ 0.050][D]                            [ 93    0   75    0]                          10001000100
24015KAKO AKO2019062609311631  [ 0.050][D]                            [ 81    0   75    0]                          10001000100
24015KAKO AKO2019062609321632  [ 0.050][D]                            [ 92    0   84    0]                          10001000100
24015KAKO AKO2019062609331633  [ 0.050][D]                            [ 98    0  109    0]                          10001000100
24015KAKO AKO2019062609341634  [ 0.050][D]                            [ 98    0  210    0]                          10001000100
24015KAKO AKO2019062609351635  [ 0.050][D]                            [ 94    0  142    0]                          10001000100
24015KAKO AKO2019062609361636  [ 0.050][D]                            [106    0  253    0]                          10001000100
24015KAKO AKO2019062609371637  [ 0.050][D]                            [118    0  141    0]                          10001000100
24015KAKO AKO2019062609381638  [ 0.050][D]                            [112    0  253    0]                          10001000100
24015KAKO AKO2019062609391639  [ 0.050][D]                            [107    0   81    0]                          10001000100
24015KAKO AKO2019062609401640  [ 0.050][D]                            [102    0  113    0]                          10001000100
24015KAKO AKO2019062609411641  [ 0.050][D]                            [ M    M    M    M ]                          10001111100
24015KAKO AKO2019062609421642  [ 0.050][D]                            [ M    M    M    M ]                          10001111100
24015KAKO AKO2019062609431643  [ 0.050][D]                            [ M    M    M    M ]                          10001111100
24015KAKO AKO2019062609441644  [ 0.050][D]                            [ M    M   279    3]                          10001100100
24015KAKO AKO2019062609451645  [ 0.053][D]                            [ M    M   270    4]                          10001100100
24015KAKO AKO2019062609461646  [ 0.050][D]                            [244    2  222    5]                          10001000100
24015KAKO AKO2019062609471647  [ 0.050][D]                            [229    3  197    6]                          10001000100
24015KAKO AKO2019062609481648  [ 0.050][D]                            [207    4  195    5]                          10001000100
24015KAKO AKO2019062609491649  [ 0.050][D]                            [202    4  209    6]                          10001000100
24015KAKO AKO2019062609501650  [ 0.050][D]                            [209    5  224    7]                          10001000100
24015KAKO AKO2019062609511651  [ 0.050][D]                            [222    5  229    7]                          10001000100
24015KAKO AKO2019062609521652  [ 0.050][D]                            [219    4  208    5]                          10001000100
24015KAKO AKO2019062609531653  [ 0.050][D]                            [207    3  173    5]                          10001000100
24015KAKO AKO2019062609541654  [ 0.050][D]                            [190    4  180    8]                          10001000100
24015KAKO AKO2019062609551655  [ 0.050][D]                            [185    5  202    7]                          10001000100
24015KAKO AKO2019062609561656  [ 0.050][D]                            [197    5  217   10]                          10001000100
24015KAKO AKO2019062609571657  [ 0.050][D]                            [215    7  229    9]                          10001000100
24015KAKO AKO2019062609581658  [ 0.050][D]                            [231    6  230    7]                          10001000100
24015KAKO AKO2019062609591659  [ 0.050][D]                            [225    4  215    5]                          10001000100
24015KAKO AKO2019062610001700  [ 0.050][D]                            [212    4  202    6]                          10001000100
24015KAKO AKO2019062610021702  [ 0.050][D]                            [244    5  257    7]                          10001000100
24015KAKO AKO2019062610031703  [ 0.050][D]                            [256    5  260    5]                          10001000100
24015KAKO AKO2019062610041704  [ 0.051][D]                            [256    4  252    6]                          10001000100
24015KAKO AKO2019062610051705  [ 0.050][D]                            [278    2  284    3]                          10001000100
24015KAKO AKO2019062610061706  [ 0.098][D]                            [296    2  285    4]                          10001000100
24015KAKO AKO2019062610071707  [ 0.061][D]                            [285    2  276    3]                          10001000100
24015KAKO AKO2019062610081708  [ 0.051][D]                            [273    2  278    4]                          10001000100
24015KAKO AKO2019062610091709  [ 0.050][D]                            [269    2  254    4]                          10001000100
24015KAKO AKO2019062610101710  [ 0.050][D]                            [251    2  239    3]                          10001000100
24015KAKO AKO2019062610111711    0.050  D                               M    M   271    4                           10001100000
24015KAKO AKO2019062611191819    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062611201820    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062611211821    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062611221822    0.050  D                               M    M    74    9                           10001100000
24015KAKO AKO2019062812141914    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062812151915    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062812161916    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062812171917    0.050  D                               M    M   151    9                           10001100000
24015KAKO AKO2019062812181918    0.051  D                               M    M   170    7                           10001100000
24015KAKO AKO2019062813382038    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062813392039    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062813402040    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062813412041    0.050  D                               M    M   123    9                           10001100000
24015KAKO AKO2019062813582058    0.051  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062813592059    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062814002100    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062814052105    0.050  D                               M    M    26    5                           10001100000
24015KAKO AKO2019062814062106    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062814072107    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062814082108    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062814092109    0.050  D                               M    M    45   10                           10001100000
24015KAKO AKO2019062816172317    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062816182318    0.052  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062816192319    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062816202320    0.050  D                               M    M    78    6                           10001100000
24015KAKO AKO2019062905291229    0.061  D                               M    M   220    6                           10001100000
24015KAKO AKO2019062905301230    0.060  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062905311231    0.066  D                               M    M    M    M                            10001111000
24015KAKO AKO2019062905321232    0.068  D                               M    M   252   13                           10001100000
24015KAKO AKO2019062905331233    0.065  D                               M    M   255   12                           10001100000
24015KAKO AKO2019062920440344    0.050  N                               M    M    M    M                            10001111000
24015KAKO AKO2019062920450345    0.050  N                               M    M    M    M                            10001111000
24015KAKO AKO2019062920460346    0.053  N                               M    M    M    M                            10001111000
24015KAKO AKO2019062920470347    0.053  N                               M    M   103   11                           10001100000
24015KAKO AKO2019063012061906    0.053  D                               M    M    M    M                            10001111000
24015KAKO AKO2019063012071907    0.053  D                               M    M    M    M                            10001111000
24015KAKO AKO2019063012081908    0.054  D                               M    M    M    M                            10001111000
24015KAKO AKO2019063012091909    0.069  D                               M    M   299    9                           10001100000
24015KAKO AKO2019063013442044    0.050  D                               M    M   253   10                           10001100000
24015KAKO AKO2019063013452045    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019063013462046    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019063013472047    0.050  D                               M    M   244    7                           10001100000
24015KAKO AKO2019063013482048    0.050  D                               M    M   250   10                           10001100000
24015KAKO AKO2019063013582058    0.050  D                               M    M    37    6                           10001100000
24015KAKO AKO2019063013592059    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019063014002100    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019063014022102    0.050  D                               M    M   345   10                           10001100000
24015KAKO AKO2019063015352235    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019063015362236    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019063015372237    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019063015382238    0.050  D                               M    M     2   10                           10001100000
24015KAKO AKO2019063018280128    0.050  D                               M    M   229    7                           10001100000
24015KAKO AKO2019063018290129    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019063018300130    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019063018310131    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019063018320132    0.054  D                               M    M   250   20                           10001100000
24015KAKO AKO2019063018410141    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019063018420142    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019063018430143    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019063018440144    0.050  D                               M    M   260   19                           10001100000
24015KAKO AKO2019070210381738    0.050  D                               M    M   104    7                           10001100000
24015KAKO AKO2019070210391739    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070210401740    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070210411741    0.050  D                               M    M    66    6                           10001100000
24015KAKO AKO2019070210421742    0.050  D                               M    M    78    7                           10001100000
24015KAKO AKO2019070512321932    0.065  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070512331933    0.071  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070512341934    0.061  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070512351935    0.062  D                               M    M   151    4                           10001100000
24015KAKO AKO2019070512361936    0.063  D                               M    M   159    5                           10001100000
24015KAKO AKO2019070513032003    0.053  D                               M    M   121    9                           10001100000
24015KAKO AKO2019070513042004    0.059  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070513052005    0.055  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070513062006    0.055  D                               M    M   140    9                           10001100000
24015KAKO AKO2019070513072007    0.054  D                               M    M   170   11                           10001100000
24015KAKO AKO2019070614302130    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070614312131    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070614322132    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070614332133    0.050  D                               M    M   172   14                           10001100000
24015KAKO AKO2019070809431643    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070809441644    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070809451645    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070809461646    0.050  D                               M    M   222    6                           10001100000
24015KAKO AKO2019070810201720    0.050  D                               M    M   190    7                           10001100000
24015KAKO AKO2019070810211721    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070810221722    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070810231723    0.050  D                               M    M   201    7                           10001100000
24015KAKO AKO2019070810241724    0.050  D                               M    M   200    7                           10001100000
24015KAKO AKO2019070810501750    0.053  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070810511751    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070810521752    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070810531753    0.050  D                               M    M   125    9                           10001100000
24015KAKO AKO2019070912171917    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070912181918    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070912191919    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070912201920    0.050  D                               M    M   238    6                           10001100000
24015KAKO AKO2019070912331933    0.050  D                               M    M   168    6                           10001100000
24015KAKO AKO2019070912341934    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070912351935    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070912361936    0.050  D                               M    M   129    3                           10001100000
24015KAKO AKO2019070912371937    0.050  D                               M    M   153    9                           10001100000
24015KAKO AKO2019070912551955    0.052  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070912561956    0.057  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070912571957    0.052  D                               M    M   212   10                           10001100000
24015KAKO AKO2019070912581958    0.050  D                               M    M   198   15                           10001100000
24015KAKO AKO2019070913332033    0.050  D                               M    M   184    7                           10001100000
24015KAKO AKO2019070913342034    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070913352035    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070913362036    0.050  D                               M    M   129    4                           10001100000
24015KAKO AKO2019070919220222    0.060  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070919230223    0.059  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070919240224    0.056  D                               M    M    M    M                            10001111000
24015KAKO AKO2019070919250225    0.052  D                               M    M   311    6                           10001100000
24015KAKO AKO2019071010031703    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071010041704    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071010051705    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071010061706    0.050  D                               M    M   129    6                           10001100000
24015KAKO AKO2019071011361836    0.050  D                               M    M   165    4                           10001100000
24015KAKO AKO2019071011371837    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071011381838    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071011391839    0.050  D                               M    M   179    5                           10001100000
24015KAKO AKO2019071011401840    0.050  D                               M    M   182    5                           10001100000
24015KAKO AKO2019071112281928    0.052  D                               M    M   226   12                           10001100000
24015KAKO AKO2019071112291929    0.058  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071112301930    0.054  D                               M    M   179   11                           10001100000
24015KAKO AKO2019071213542054    0.053  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071213552055    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071213562056    0.056  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071213572057    0.051  D                               M    M    87    5                           10001100000
24015KAKO AKO2019071214322132    0.052  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071214332133    0.056  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071214342134    0.071  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071214352135    0.056  D                               M    M   114    8                           10001100000
24015KAKO AKO2019071310321732    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071310331733    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071310341734    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071310351735    0.050  D                               M    M   238    5                           10001100000
24015KAKO AKO2019071310411741    0.050  D                               M    M   250    7                           10001100000
24015KAKO AKO2019071310421742    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071310431743    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071310441744    0.050  D                               M    M   221    5                           10001100000
24015KAKO AKO2019071311291829    0.050  D                               M    M   268    5                           10001100000
24015KAKO AKO2019071311301830    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071311311831    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071311321832    0.050  D                               M    M   227    9                           10001100000
24015KAKO AKO2019071311331833    0.050  D                               M    M   221   10                           10001100000
24015KAKO AKO2019071414342134    0.051  D                               M    M   247    6                           10001100000
24015KAKO AKO2019071414352135    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071414362136    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071414372137    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071414382138    0.050  D                               M    M   137   10                           10001100000
24015KAKO AKO2019071414482148    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071414492149    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071414502150    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071414512151    0.050  D                               M    M   117   14                           10001100000
24015KAKO AKO2019071414522152    0.050  D                               M    M   120   16                           10001100000
24015KAKO AKO2019071511061806    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071511071807    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071511081808    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071511091809    0.050  D                               M    M   339   14                           10001100000
24015KAKO AKO2019071511311831    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071511321832    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071511331833    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071511341834    0.050  D                               M    M   328    8                           10001100000
24015KAKO AKO2019071511531853    0.055  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071511541854    0.056  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071511551855    0.059  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071511561856    0.056  D                               M    M    36   11                           10001100000
24015KAKO AKO2019071512201920    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071512211921    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071512221922    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071512231923    0.050  D                               M    M   331    7                           10001100000
24015KAKO AKO2019071512471947    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071512481948    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071512491949    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071512501950    0.050  D                               M    M    18    6                           10001100000
24015KAKO AKO2019071513002000    0.050  D                               M    M     1    6                           10001100000
24015KAKO AKO2019071513022002    0.051  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071513032003    0.052  D                               M    M   357   10                           10001100000
24015KAKO AKO2019071513042004    0.050  D                               M    M     6   13                           10001100000
24015KAKO AKO2019071515502250    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071515512251    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071515522252    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071515532253    0.050  D                               M    M   354    9                           10001100000
24015KAKO AKO2019071518470147    9.882  N                              247   38  252   52                           00000000018
24015KAKO AKO2019071723240624    0.050  N                               M    M    M    M                            10001111000
24015KAKO AKO2019071723250625    0.050  N                               M    M    M    M                            10001111000
24015KAKO AKO2019071723260626    0.050  N                               M    M    M    M                            10001111000
24015KAKO AKO2019071723270627    0.050  N                               M    M    28   12                           10001100000
24015KAKO AKO2019071723340634    0.050  N                               M    M   119    9                           10001100000
24015KAKO AKO2019071723350635    0.050  N                               M    M    M    M                            10001111000
24015KAKO AKO2019071723360636    0.050  N                               M    M    M    M                            10001111000
24015KAKO AKO2019071723370637    0.050  N                               M    M   112   12                           10001100000
24015KAKO AKO2019071723380638    0.050  N                               M    M   117    9                           10001100000
24015KAKO AKO2019071811171817    0.050  D                               M    M   310   10                           10001100000
24015KAKO AKO2019071811181818    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071811191819    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071811201820    0.050  D                               M    M   288    9                           10001100000
24015KAKO AKO2019071812471947    0.056  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071812481948    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071812491949    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071812501950    0.050  D                               M    M   260    8                           10001100000
24015KAKO AKO2019071815492249    0.050  D                               M    M   207    7                           10001100000
24015KAKO AKO2019071815502250    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071815512251    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071815522252    0.050  D                               M    M   176    5                           10001100000
24015KAKO AKO2019071815532253    0.050  D                               M    M   181    6                           10001100000
24015KAKO AKO2019071912561956    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071912571957    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071912581958    0.059  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071912591959    0.053  D                               M    M    61   14                           10001100000
24015KAKO AKO2019071913052005    0.050  D                               M    M    57    8                           10001100000
24015KAKO AKO2019071913062006    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071913072007    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019071913082008    0.056  D                               M    M    66   13                           10001100000
24015KAKO AKO2019072112541954    0.056  D                               M    M    61   12                           10001100000
24015KAKO AKO2019072112551955    0.055  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072112561956    0.052  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072112571957    0.054  D                               M    M    53   13                           10001100000
24015KAKO AKO2019072112581958    0.056  D                               M    M    43   16                           10001100000
24015KAKO AKO2019072113462046    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072113472047    0.053  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072113482048    0.052  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072113492049    0.050  D                               M    M    20    5                           10001100000
24015KAKO AKO2019072114032103    0.053  D                               M    M    39    7                           10001100000
24015KAKO AKO2019072114042104    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072114052105    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072114062106    0.050  D                               M    M    20    7                           10001100000
24015KAKO AKO2019072114372137    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072114382138    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072114392139    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072114402140    0.050  D                               M    M    62    8                           10001100000
24015KAKO AKO2019072409501650    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072409511651    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072409521652    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072409531653    0.054  D                               M    M   207    9                           10001100000
24015KAKO AKO2019072411431843    0.052  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072411441844    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072411451845    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072411461846    0.050  D                               M    M   200   10                           10001100000
24015KAKO AKO2019072411471847    0.051  D                               M    M   175   15                           10001100000
24015KAKO AKO2019072412221922    0.057  D                               M    M   285    5                           10001100000
24015KAKO AKO2019072412231923    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072412241924    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072412251925    0.052  D                               M    M   220   11                           10001100000
24015KAKO AKO2019072412261926    0.050  D                               M    M   218   15                           10001100000
24015KAKO AKO2019072414512151    0.053  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072414522152    0.054  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072414532153    0.059  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072414542154    0.062  D                               M    M   177   12                           10001100000
24015KAKO AKO2019072419030203    0.324  D                               M    M   169    7                           10001100000
24015KAKO AKO2019072419040204    0.244  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072419050205    0.266  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072419060206    0.279  D                               M    M   193   15                           10001100000
24015KAKO AKO2019072502260926    0.050  N                               M    M    55    7                           10001100000
24015KAKO AKO2019072502270927    0.050  N                               M    M    M    M                            10001111000
24015KAKO AKO2019072502280928    0.050  N                               M    M    M    M                            10001111000
24015KAKO AKO2019072502290929    0.050  N                               M    M   127    6                           10001100000
24015KAKO AKO2019072502300930    0.050  N                               M    M    89    9                           10001100000
24015KAKO AKO2019072512281928    0.050  D                               M    M    47    6                           10001100000
24015KAKO AKO2019072512291929    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072512301930    0.051  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072512311931    0.050  D                               M    M    62    4                           10001100000
24015KAKO AKO2019072512321932    0.050  D                               M    M    26    6                           10001100000
24015KAKO AKO2019072513112011    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072513122012    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072513132013    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072513142014    0.052  D                               M    M    49    7                           10001100000
24015KAKO AKO2019072513222022    0.053  D                               M    M    11    6                           10001100000
24015KAKO AKO2019072513232023    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072513242024    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072513252025    0.050  D                               M    M    73    3                           10001100000
24015KAKO AKO2019072513262026    0.051  D                               M    M    11    8                           10001100000
24015KAKO AKO2019072513392039    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072513402040    0.055  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072513412041    0.058  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072513422042    0.051  D                               M    M    26   12                           10001100000
24015KAKO AKO2019072513432043    0.053  D                               M    M    24   16                           10001100000
24015KAKO AKO2019072609521652    0.050  D                               M    M   149    9                           10001100000
24015KAKO AKO2019072609531653    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072609541654    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072609551655    0.050  D                               M    M   115   10                           10001100000
24015KAKO AKO2019072609561656    0.050  D                               M    M   111   10                           10001100000
24015KAKO AKO2019072610021702    0.139  D                               M    M   146   10                           10001100000
24015KAKO AKO2019072610031703    0.089  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072610041704    0.073  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072610051705    0.058  D                               M    M   177    9                           10001100000
24015KAKO AKO2019072610081708    0.050  D                               M    M   158   10                           10001100000
24015KAKO AKO2019072610091709    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072610101710    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072610111711    0.050  D                               M    M   198    6                           10001100000
24015KAKO AKO2019072610121712    0.050  D                               M    M   177    7                           10001100000
24015KAKO AKO2019072610201720    0.050  D                               M    M   172    6                           10001100000
24015KAKO AKO2019072610211721    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072610221722    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072610231723    0.050  D                               M    M   119    4                           10001100000
24015KAKO AKO2019072610361736    0.050  D                               M    M   134    7                           10001100000
24015KAKO AKO2019072610371737    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072610381738    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072610391739    0.050  D                               M    M   149    9                           10001100000
24015KAKO AKO2019072611001800    0.050  D                               M    M   130    7                           10001100000
24015KAKO AKO2019072611021802    0.053  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072611031803    0.050  D                               M    M   101   12                           10001100000
24015KAKO AKO2019072611041804    0.050  D                               M    M   101   12                           10001100000
24015KAKO AKO2019072613172017    0.050  D                               M    M   121    6                           10001100000
24015KAKO AKO2019072613182018    0.050  D                               M    M    M    M                            10001111000
24015KAKO AKO2019072613192019    0.050  D                               M    M    M    M                            10001111000
